CustomerKey;GeographyKey;FirstName;LastName;BirthDate;MaritalStatus;Gender;YearlyIncome;TotalChildren;EnglishEducation;EnglishOccupation;DateFirstPurchase;CommuteDistance;NumberCarsOwned;HouseOwnerFlag
12643;176;Kristina;Perez;1959-01-21;M;F;120000,00;3;Bachelors;Management;2013-02-08;10+ Miles;3;1
12741;176;Raymond;Sam;1977-08-02;S;M;30000,00;0;High School;Manual;2013-04-10;2-5 Miles;1;1
12802;176;Alan;Sun;1973-10-16;S;M;30000,00;1;Bachelors;Clerical;2014-01-12;1-2 Miles;0;1
12852;176;Teresa;Carlson;1984-08-03;S;F;30000,00;3;Partial College;Clerical;2012-12-05;0-1 Miles;1;1
15114;176;Erika;Munoz;1957-04-25;M;F;110000,00;4;Partial College;Professional;2012-01-01;10+ Miles;2;1
14943;176;Lindsay;Pal;1977-08-08;M;F;30000,00;1;Bachelors;Clerical;2013-04-06;2-5 Miles;1;1
14828;176;Hector;Muñoz;1985-03-08;S;M;30000,00;3;Partial College;Clerical;2013-04-14;0-1 Miles;1;1
13567;176;Anne;Rubio;1957-03-24;M;F;10000,00;4;High School;Manual;2011-03-05;0-1 Miles;2;0
13572;176;Shaun;Deng;1974-03-11;S;M;10000,00;3;High School;Manual;2011-03-02;0-1 Miles;0;1
20062;176;Russell;Carson;1977-03-15;S;M;30000,00;0;High School;Manual;2012-01-29;2-5 Miles;1;0
19354;176;Abby;Madan;1982-08-29;S;F;20000,00;0;High School;Manual;2013-11-30;1-2 Miles;1;0
17811;176;Stacy;Hernandez;1972-06-23;M;F;40000,00;0;Bachelors;Professional;2012-10-14;0-1 Miles;0;0
17797;177;Ebony;Martinez;1971-04-04;S;F;20000,00;2;High School;Manual;2013-08-02;0-1 Miles;0;1
17902;177;Ruth;Lopez;1947-09-01;M;F;20000,00;1;Partial College;Manual;2012-11-26;0-1 Miles;0;1
17995;177;Sabrina;Jimenez;1969-12-21;S;F;20000,00;2;High School;Manual;2013-09-03;0-1 Miles;2;1
17181;177;Jenny;Lal;1969-03-16;M;F;130000,00;2;Bachelors;Management;2012-08-27;5-10 Miles;4;0
16558;177;Preston;Sara;1981-04-13;S;M;20000,00;0;Partial College;Manual;2013-03-24;2-5 Miles;1;0
19344;177;Mandy;Ma;1974-12-16;S;F;30000,00;2;Partial College;Clerical;2013-01-28;0-1 Miles;0;1
19443;177;Dominic;Raman;1962-09-30;M;M;20000,00;2;Partial College;Manual;2011-10-10;2-5 Miles;1;1
19898;177;Desiree;Serrano;1963-11-07;S;F;130000,00;2;Bachelors;Management;2013-12-20;0-1 Miles;4;0
18171;177;Alejandro;Zeng;1956-09-30;M;M;110000,00;4;Partial College;Professional;2012-06-26;10+ Miles;2;1
13501;177;Clayton;Zhu;1963-10-03;M;M;10000,00;1;Bachelors;Manual;2013-05-17;0-1 Miles;0;1
13663;177;Melvin;Tang;1984-08-02;S;M;10000,00;0;Partial High School;Manual;2013-02-02;1-2 Miles;2;0
14422;177;Cara;Lu;1969-11-02;S;F;130000,00;2;Bachelors;Management;2013-04-06;0-1 Miles;4;0
11470;177;Jay;Suarez;1979-03-25;S;M;20000,00;0;Partial High School;Manual;2012-01-22;0-1 Miles;2;0
25450;177;Darrell;Deng;1973-05-11;S;M;20000,00;1;Partial College;Manual;2013-11-15;2-5 Miles;1;1
25736;177;Darrell;Stone;1976-09-01;M;M;30000,00;3;Bachelors;Clerical;2013-06-04;0-1 Miles;0;1
25526;177;Armando;Rubio;1981-05-06;S;M;30000,00;0;Partial College;Clerical;2013-03-16;0-1 Miles;1;0
25536;177;Rebekah;Sai;1942-04-25;S;F;20000,00;1;Graduate Degree;Clerical;2014-01-14;0-1 Miles;0;1
21663;177;Kenneth;Goel;1978-02-13;S;M;20000,00;0;Partial High School;Manual;2013-08-19;0-1 Miles;2;0
21102;177;Willie;Zheng;1968-08-29;M;M;40000,00;1;Bachelors;Skilled Manual;2013-09-03;0-1 Miles;0;1
21010;177;Ruben;Navarro;1971-12-07;M;M;20000,00;1;Partial College;Manual;2013-06-17;1-2 Miles;0;1
24850;177;Emmanuel;Perez;1951-12-30;M;M;120000,00;4;Bachelors;Management;2013-09-07;10+ Miles;1;1
24723;177;Shawna;Pal;1976-02-04;M;F;40000,00;2;Partial College;Clerical;2013-04-23;0-1 Miles;2;1
24088;177;Damien;He;1968-10-13;M;M;20000,00;3;High School;Manual;2013-05-14;0-1 Miles;1;1
23776;177;Cristina;Yuan;1975-10-20;S;F;40000,00;2;Partial College;Clerical;2013-03-17;1-2 Miles;0;1
23634;177;Ernest;Li;1960-07-17;M;M;130000,00;4;High School;Management;2013-08-13;10+ Miles;4;0
23926;178;Lydia;Weber;1970-10-06;M;F;40000,00;1;Bachelors;Skilled Manual;2013-06-29;0-1 Miles;0;1
24072;178;Randy;He;1971-09-03;M;M;30000,00;1;Bachelors;Skilled Manual;2013-05-30;0-1 Miles;2;1
24156;178;Wesley;Zhou;1947-12-08;M;M;20000,00;1;Partial College;Manual;2013-09-26;0-1 Miles;0;0
24876;178;Jarrod;Subram;1955-01-19;S;M;130000,00;4;High School;Management;2013-04-20;10+ Miles;4;0
20958;178;Gerald;Alonso;1981-03-25;S;M;30000,00;0;Partial College;Clerical;2013-01-29;0-1 Miles;1;0
22525;178;Julio;Gutierrez;1984-02-03;S;M;30000,00;4;Partial College;Clerical;2013-04-19;0-1 Miles;2;1
22450;178;Audrey;Alvarez;1980-02-21;M;F;50000,00;0;Graduate Degree;Skilled Manual;2013-10-29;0-1 Miles;0;1
25591;178;Preston;Ray;1975-10-20;S;M;20000,00;0;Partial College;Manual;2013-12-25;2-5 Miles;1;1
25725;178;Chad;Lal;1972-02-01;M;M;30000,00;4;Graduate Degree;Clerical;2013-04-05;0-1 Miles;0;1
25516;178;Cheryl;Hernandez;1981-02-22;S;F;10000,00;0;Partial High School;Manual;2013-03-29;0-1 Miles;2;1
26988;178;Brandy;Srini;1979-02-19;M;F;40000,00;1;Bachelors;Skilled Manual;2013-05-10;0-1 Miles;1;1
29435;178;Stanley;Rodriguez;1968-05-10;M;M;10000,00;1;Bachelors;Manual;2013-04-22;0-1 Miles;0;1
29467;178;Monica;Mehta;1972-10-12;M;F;30000,00;4;Graduate Degree;Clerical;2011-06-04;0-1 Miles;0;1
28522;178;Rosa;Ma;1980-07-03;M;F;60000,00;0;Graduate Degree;Skilled Manual;2013-09-25;0-1 Miles;0;1
27923;178;Douglas;Arun;1964-03-18;S;M;130000,00;2;Bachelors;Management;2013-10-23;5-10 Miles;4;0
11249;178;Cindy;Patel;1966-07-09;M;F;130000,00;3;Partial College;Professional;2011-10-09;0-1 Miles;3;1
12829;178;Micah;Li;1970-01-11;S;M;20000,00;2;High School;Manual;2012-12-08;0-1 Miles;2;1
12462;178;Levi;Suri;1973-12-09;M;M;40000,00;0;Graduate Degree;Clerical;2012-09-07;0-1 Miles;0;1
14980;178;Michele;Garcia;1984-03-02;S;F;30000,00;4;Partial College;Clerical;2014-01-02;0-1 Miles;2;1
15000;178;Kelli;Zhou;1978-11-19;S;F;10000,00;0;Partial High School;Manual;2013-02-24;0-1 Miles;2;0
18125;178;Leah;Cai;1974-11-13;M;F;130000,00;2;Bachelors;Management;2011-12-30;5-10 Miles;4;1
19901;178;Ronald;Sara;1968-10-19;M;M;130000,00;3;Partial College;Professional;2011-12-13;5-10 Miles;3;1
16604;178;Roy;Serrano;1952-07-03;M;M;120000,00;5;High School;Management;2013-10-25;10+ Miles;4;0
15656;178;Darryl;Zhao;1965-12-13;S;M;20000,00;1;Partial College;Manual;2012-02-10;1-2 Miles;0;0
15932;178;Tabitha;Jimenez;1961-03-10;M;F;130000,00;3;Partial College;Professional;2012-03-06;0-1 Miles;3;1
17114;178;Jarrod;Mehta;1982-10-08;S;M;40000,00;2;Partial College;Clerical;2012-08-21;1-2 Miles;1;1
17102;178;Andres;Goel;1978-01-11;S;M;30000,00;0;High School;Manual;2013-03-12;2-5 Miles;1;1
16941;178;Amy;Yang;1973-03-15;M;F;10000,00;2;Partial College;Manual;2013-12-07;0-1 Miles;0;1
17952;178;Brendan;Beck;1975-11-15;S;M;10000,00;2;High School;Manual;2012-12-24;0-1 Miles;0;1
17742;178;Randall;Romero;1966-10-31;S;M;30000,00;4;Graduate Degree;Clerical;2012-09-08;0-1 Miles;0;1
16289;179;Julie;Pal;1971-03-24;S;F;30000,00;2;Partial College;Clerical;2012-10-12;0-1 Miles;1;1
20046;179;Peter;She;1979-03-04;M;M;40000,00;1;Bachelors;Skilled Manual;2013-05-29;1-2 Miles;0;1
19446;179;Bridget;Nath;1973-10-06;M;F;40000,00;0;Graduate Degree;Clerical;2012-10-16;0-1 Miles;0;1
19272;179;Shaun;Andersen;1948-07-18;M;M;20000,00;1;Partial College;Manual;2013-06-29;0-1 Miles;0;1
19504;179;Dominic;Garcia;1968-02-10;M;M;40000,00;1;Bachelors;Skilled Manual;2012-12-19;0-1 Miles;1;1
14965;179;Edwin;Zhou;1975-07-06;M;M;30000,00;2;Partial College;Clerical;2012-06-18;0-1 Miles;2;0
15637;179;Russell;Sharma;1977-01-19;S;M;40000,00;2;Partial College;Clerical;2012-08-04;1-2 Miles;1;1
12534;179;Katie;Shan;1967-12-13;M;F;10000,00;1;Graduate Degree;Manual;2013-09-08;0-1 Miles;0;1
12280;179;Theresa;Alvarez;1981-06-04;M;F;30000,00;0;Bachelors;Clerical;2011-05-13;0-1 Miles;0;0
11403;179;Nancy;Schmidt;1980-01-06;S;F;40000,00;0;Graduate Degree;Clerical;2012-10-28;0-1 Miles;0;1
27835;179;Darren;Ruiz;1980-02-21;M;M;20000,00;0;Partial High School;Manual;2013-02-23;0-1 Miles;2;1
27332;179;Tony;Raji;1953-08-24;M;M;90000,00;4;High School;Management;2013-09-11;10+ Miles;3;1
28553;179;Sabrina;Serrano;1978-07-22;M;F;40000,00;1;Bachelors;Skilled Manual;2012-03-12;0-1 Miles;0;1
28911;179;Levi;Rodriguez;1955-09-17;M;M;90000,00;4;High School;Management;2013-08-04;10+ Miles;3;1
29482;179;Clayton;Zhang;1964-09-01;M;M;30000,00;3;Bachelors;Clerical;2012-09-18;0-1 Miles;0;1
29379;179;Craig;Gill;1976-05-09;M;M;30000,00;1;Bachelors;Skilled Manual;2013-04-25;0-1 Miles;2;1
24863;179;Wesley;Sun;1958-08-11;S;M;100000,00;3;Bachelors;Management;2013-03-09;2-5 Miles;4;0
24209;179;Chelsea;Jordan;1975-05-10;M;F;60000,00;0;Graduate Degree;Skilled Manual;2013-08-04;0-1 Miles;0;1
23631;179;Colin;Wang;1954-09-02;S;M;80000,00;5;High School;Management;2014-01-19;5-10 Miles;3;0
23773;179;Jon;Cai;1976-07-05;M;M;20000,00;0;Partial High School;Manual;2013-03-31;1-2 Miles;2;1
22796;179;Brad;Nath;1962-11-14;M;M;110000,00;2;Partial College;Professional;2013-05-16;5-10 Miles;3;0
23744;180;Barry;Prasad;1985-10-21;S;M;20000,00;0;Partial High School;Manual;2013-10-21;1-2 Miles;2;1
24196;180;Armando;Gill;1975-09-24;M;M;10000,00;2;High School;Manual;2013-07-18;0-1 Miles;0;1
23939;180;Jodi;Nara;1967-12-21;M;F;40000,00;1;Bachelors;Skilled Manual;2013-04-06;0-1 Miles;1;1
23934;180;Bonnie;Andersen;1983-10-14;S;F;20000,00;0;High School;Manual;2014-01-25;1-2 Miles;1;0
22445;180;Diane;Suarez;1980-03-30;S;F;40000,00;0;Graduate Degree;Clerical;2013-01-24;0-1 Miles;0;0
22595;180;Nicolas;Xie;1971-09-18;M;M;40000,00;3;Graduate Degree;Clerical;2013-07-06;0-1 Miles;0;1
21665;180;Karl;Jai;1979-01-05;S;M;30000,00;0;High School;Manual;2013-04-21;1-2 Miles;1;0
20966;180;Virginia;Madan;1973-04-08;M;F;30000,00;5;Graduate Degree;Clerical;2013-12-09;0-1 Miles;0;1
20915;180;Latasha;Carlson;1970-10-16;S;F;30000,00;2;Partial College;Clerical;2013-12-20;0-1 Miles;1;1
29450;180;Bradley;Chande;1948-05-06;S;M;10000,00;2;Partial College;Manual;2012-09-16;1-2 Miles;1;1
28550;180;Wayne;Andersen;1978-06-18;S;M;10000,00;0;Partial High School;Manual;2013-11-11;1-2 Miles;2;1
27935;180;Johnny;Chander;1950-10-21;M;M;60000,00;3;Partial High School;Skilled Manual;2013-08-26;10+ Miles;3;1
28379;180;Edgar;Rana;1971-09-01;M;M;30000,00;1;Bachelors;Skilled Manual;2013-04-10;0-1 Miles;2;1
26231;180;Maurice;Nara;1982-10-29;M;M;40000,00;2;Partial College;Clerical;2013-11-15;1-2 Miles;1;1
25494;180;Lee;Jimenez;1968-11-30;M;M;30000,00;2;Partial College;Clerical;2013-07-16;0-1 Miles;2;1
12255;180;Robyn;Alvarez;1978-01-30;S;F;20000,00;1;Partial College;Manual;2011-03-21;0-1 Miles;0;0
12300;180;Adriana;Gonzalez;1952-01-15;S;F;80000,00;5;Partial College;Professional;2011-05-24;10+ Miles;2;1
12485;180;Veronica;Subram;1975-03-22;S;F;20000,00;3;High School;Manual;2011-07-12;0-1 Miles;0;1
12625;180;Carly;Andersen;1957-12-24;M;F;20000,00;2;Partial College;Manual;2013-09-04;0-1 Miles;1;1
12628;180;Arturo;Ma;1979-11-01;M;M;20000,00;1;Partial College;Manual;2013-07-07;2-5 Miles;0;1
15002;180;Jenny;Lin;1978-10-04;S;F;20000,00;0;Partial High School;Manual;2012-06-17;0-1 Miles;2;0
14701;180;Maurizio;Macagno;1977-09-18;S;M;20000,00;0;Partial High School;Manual;2012-03-14;1-2 Miles;2;0
14536;180;Krystal;Wu;1966-12-30;S;F;20000,00;1;Graduate Degree;Clerical;2013-07-03;0-1 Miles;0;1
14550;180;Kristy;Vazquez;1953-10-05;M;F;10000,00;2;Bachelors;Clerical;2013-09-07;2-5 Miles;1;1
19474;180;Jenny;Luo;1972-04-03;S;F;40000,00;0;Bachelors;Professional;2012-11-25;0-1 Miles;0;1
19074;180;Colleen;Shen;1953-11-08;M;F;70000,00;5;Partial High School;Skilled Manual;2013-09-23;10+ Miles;4;1
18628;180;Suzanne;Yang;1977-03-14;S;F;10000,00;0;Partial High School;Manual;2013-06-02;0-1 Miles;2;0
16392;180;Kari;Raman;1974-04-08;M;F;40000,00;0;Graduate Degree;Clerical;2012-09-28;0-1 Miles;0;1
17850;180;Alvin;Shen;1978-12-31;S;M;10000,00;0;Partial High School;Manual;2013-02-16;0-1 Miles;2;0
17950;180;Alberto;Ortega;1964-05-18;M;M;30000,00;1;Bachelors;Clerical;2012-12-13;0-1 Miles;0;1
19080;182;Ross;Vance;1953-03-16;S;M;90000,00;5;Partial High School;Skilled Manual;2013-02-07;10+ Miles;2;1
18159;182;Jaime;Serrano;1965-09-20;M;F;100000,00;3;High School;Professional;2014-01-23;10+ Miles;3;1
19281;182;Mallory;Carlson;1969-04-13;S;F;20000,00;2;Partial College;Manual;2013-08-31;2-5 Miles;1;1
19441;182;Dale;She;1974-07-17;S;M;40000,00;0;Graduate Degree;Clerical;2012-10-20;0-1 Miles;0;1
14719;182;Ronnie;He;1975-10-06;M;M;40000,00;2;Partial College;Clerical;2012-04-07;0-1 Miles;2;0
14850;182;Audrey;Vazquez;1978-09-23;S;F;10000,00;0;Partial High School;Manual;2013-08-17;0-1 Miles;2;0
12552;182;Bruce;Torres;1944-03-11;M;M;20000,00;1;Bachelors;Clerical;2013-10-13;0-1 Miles;0;1
12843;182;Summer;Smith;1971-01-30;S;F;30000,00;2;Partial College;Clerical;2011-11-14;0-1 Miles;1;1
11393;182;Kurt;Pal;1974-07-17;S;M;10000,00;2;High School;Manual;2013-07-16;0-1 Miles;0;1
11479;182;Darryl;Wu;1978-10-20;M;M;40000,00;1;Bachelors;Skilled Manual;2012-12-05;1-2 Miles;0;1
27128;182;Heather;Cai;1980-08-05;S;F;40000,00;0;Graduate Degree;Clerical;2013-02-22;0-1 Miles;0;0
20597;182;Carly;Beck;1953-04-24;M;F;90000,00;5;Partial High School;Skilled Manual;2013-06-10;5-10 Miles;2;0
20936;182;Christy;Cai;1982-12-20;S;F;30000,00;0;Partial College;Clerical;2013-12-26;0-1 Miles;1;0
21033;182;Preston;Subram;1975-05-10;S;M;30000,00;0;Bachelors;Clerical;2013-02-11;0-1 Miles;0;0
21117;182;Bryant;Sara;1980-11-20;S;M;10000,00;0;Partial High School;Manual;2013-08-21;0-1 Miles;2;1
21530;182;Toni;Raman;1964-01-31;M;F;100000,00;3;Bachelors;Management;2013-08-08;2-5 Miles;4;0
23972;182;Clarence;Liang;1966-11-01;S;M;20000,00;1;Graduate Degree;Clerical;2013-10-25;0-1 Miles;0;0
23974;183;Susan;Huang;1963-10-20;S;F;10000,00;1;Bachelors;Manual;2013-12-22;0-1 Miles;0;0
23928;183;Jaclyn;Ye;1969-10-05;M;F;30000,00;2;Partial College;Clerical;2013-04-07;0-1 Miles;2;1
24057;183;Ricky;Alvarez;1983-10-19;M;M;20000,00;1;Partial College;Manual;2013-12-07;2-5 Miles;1;1
24195;183;Dawn;Zhao;1981-11-30;M;F;10000,00;2;High School;Manual;2013-05-14;0-1 Miles;0;1
24146;183;Craig;Suarez;1967-01-03;S;M;20000,00;1;Graduate Degree;Clerical;2013-04-27;0-1 Miles;0;1
24219;183;Tina;Lopez;1973-12-15;M;F;30000,00;1;Bachelors;Clerical;2013-08-01;1-2 Miles;0;1
21529;183;Kristi;Martinez;1958-09-01;S;F;100000,00;3;Bachelors;Management;2013-11-24;10+ Miles;3;1
22601;183;Aimee;Gao;1964-01-21;M;F;30000,00;1;Bachelors;Clerical;2013-08-22;0-1 Miles;0;0
22377;183;Roger;Zeng;1978-03-08;S;M;10000,00;1;Graduate Degree;Manual;2013-10-13;0-1 Miles;0;1
22312;183;Kristi;Mehta;1983-08-06;M;F;40000,00;1;Bachelors;Skilled Manual;2013-01-11;1-2 Miles;1;1
21048;183;Karen;Liang;1973-12-15;M;F;20000,00;1;Partial College;Manual;2013-02-17;2-5 Miles;1;1
26958;183;Jerry;Xu;1980-05-24;M;M;40000,00;0;Graduate Degree;Clerical;2013-12-23;0-1 Miles;0;1
26950;183;Dominic;Suri;1975-04-06;M;M;10000,00;2;High School;Manual;2013-06-25;0-1 Miles;0;1
26925;183;Dominic;Rana;1949-02-14;S;M;10000,00;3;Partial College;Manual;2013-11-16;0-1 Miles;2;1
26908;183;Glenn;Zheng;1961-07-10;M;M;20000,00;1;Bachelors;Clerical;2013-10-20;0-1 Miles;0;1
26903;183;Rafael;Luo;1973-06-01;M;M;30000,00;4;Graduate Degree;Clerical;2013-05-25;0-1 Miles;0;1
26365;183;Phillip;Fernandez;1977-02-16;M;M;30000,00;1;Bachelors;Skilled Manual;2013-02-28;0-1 Miles;2;1
25469;183;Martha;Wu;1970-12-15;M;F;20000,00;2;High School;Manual;2013-04-20;0-1 Miles;1;1
25311;183;Laura;Zhang;1978-06-03;M;F;40000,00;1;Bachelors;Skilled Manual;2013-09-15;1-2 Miles;1;1
25666;183;Micheal;Munoz;1983-05-05;M;M;30000,00;5;Partial College;Clerical;2013-06-03;0-1 Miles;3;1
27834;183;Diana;Suarez;1979-12-02;S;F;20000,00;0;Partial High School;Manual;2013-07-09;0-1 Miles;2;0
27824;183;Michele;Moreno;1983-10-31;S;F;30000,00;3;Partial College;Clerical;2013-11-01;0-1 Miles;2;1
27768;183;Deanna;Madan;1972-09-16;S;F;20000,00;1;High School;Manual;2013-10-17;0-1 Miles;1;0
28529;183;Tara;Chande;1973-12-06;S;F;20000,00;1;Partial College;Manual;2012-02-26;2-5 Miles;1;1
28456;183;Todd;Xu;1972-06-17;M;M;20000,00;1;Graduate Degree;Clerical;2013-02-04;0-1 Miles;0;1
28737;183;Eugene;Lin;1977-09-19;S;M;10000,00;0;Partial High School;Manual;2013-02-13;0-1 Miles;2;0
29378;183;Dominic;Vance;1970-08-13;M;M;30000,00;1;Bachelors;Skilled Manual;2013-11-11;0-1 Miles;2;0
11571;183;Joel;Sai;1971-11-15;M;M;30000,00;1;Bachelors;Skilled Manual;2012-12-12;0-1 Miles;2;1
11402;183;Kelli;Cai;1975-05-20;M;F;40000,00;0;Graduate Degree;Clerical;2012-11-07;0-1 Miles;0;1
11593;183;Armando;Moreno;1982-09-22;S;M;20000,00;0;High School;Manual;2011-01-21;2-5 Miles;1;1
11611;183;Ernest;Lin;1985-02-23;M;M;20000,00;0;Partial High School;Manual;2011-01-23;2-5 Miles;1;0
12851;183;Brandy;Sai;1985-03-25;S;F;20000,00;4;High School;Manual;2013-11-26;0-1 Miles;2;1
12820;183;Derek;Tang;1971-08-09;S;M;20000,00;2;High School;Manual;2011-11-13;0-1 Miles;0;1
12732;183;Todd;Guo;1977-08-20;S;M;10000,00;0;Partial High School;Manual;2013-08-22;1-2 Miles;2;1
12723;183;Kurt;Jai;1986-05-13;M;M;20000,00;0;Partial High School;Manual;2013-02-27;0-1 Miles;2;0
12660;183;Toni;Sanchez;1953-04-17;M;F;80000,00;5;Partial High School;Skilled Manual;2013-11-30;10+ Miles;4;1
14971;183;Susan;Zhu;1984-07-23;M;F;20000,00;4;High School;Manual;2013-06-03;0-1 Miles;2;0
14976;183;Randy;Hu;1967-12-09;M;M;40000,00;1;Bachelors;Skilled Manual;2012-06-18;0-1 Miles;1;1
14714;183;Meghan;Diaz;1976-02-08;S;F;40000,00;2;Partial College;Clerical;2012-04-22;1-2 Miles;0;1
15616;183;Janet;Alonso;1984-05-14;S;F;30000,00;0;High School;Manual;2013-09-21;1-2 Miles;1;0
13812;183;Joanna;Munoz;1968-11-22;S;F;30000,00;2;Partial College;Clerical;2012-02-10;0-1 Miles;2;1
13573;183;Edwin;Pal;1974-06-03;M;M;20000,00;1;Partial College;Manual;2013-05-13;2-5 Miles;0;1
13555;183;Tammy;Smith;1980-09-09;M;F;40000,00;0;Graduate Degree;Clerical;2011-12-24;0-1 Miles;0;1
19434;183;Geoffrey;Ashe;1980-07-18;S;M;30000,00;0;Bachelors;Clerical;2012-10-16;0-1 Miles;0;1
19380;183;Marshall;Luo;1981-01-07;S;M;30000,00;0;Partial College;Clerical;2012-08-28;2-5 Miles;1;0
19386;183;Allen;Martinez;1979-12-23;S;M;30000,00;0;Partial College;Clerical;2012-09-07;2-5 Miles;1;0
19319;183;Darryl;Guo;1978-01-29;S;M;30000,00;1;Bachelors;Clerical;2012-07-29;0-1 Miles;1;0
19275;183;Gregory;Rai;1972-12-17;M;M;20000,00;1;Partial College;Manual;2013-03-26;1-2 Miles;0;1
20057;183;Ramon;Zhou;1976-07-14;S;M;20000,00;0;Partial High School;Manual;2013-09-10;1-2 Miles;2;0
20175;183;Alisha;Lu;1979-10-01;S;F;30000,00;0;Partial College;Clerical;2013-07-09;2-5 Miles;1;0
20178;183;Deborah;Anand;1985-08-23;S;F;20000,00;0;Partial High School;Manual;2013-03-21;0-1 Miles;2;0
18010;183;Clarence;Jai;1976-05-06;S;M;30000,00;2;Partial College;Clerical;2011-08-06;0-1 Miles;1;1
17883;183;Lori;Rubio;1946-08-30;M;F;20000,00;1;Graduate Degree;Clerical;2013-08-26;0-1 Miles;0;1
17809;183;Josue;Blanco;1974-02-22;S;M;10000,00;3;Partial High School;Manual;2013-07-05;0-1 Miles;2;1
17767;183;Tommy;Raje;1975-03-04;M;M;40000,00;0;Graduate Degree;Clerical;2012-08-07;0-1 Miles;0;1
17187;183;Alejandro;Ma;1960-09-28;S;M;90000,00;2;High School;Professional;2012-03-22;10+ Miles;2;1
16507;183;Tracy;Nath;1945-05-18;M;F;10000,00;2;Bachelors;Clerical;2013-07-14;2-5 Miles;1;1
16258;183;Deanna;Malhotra;1973-05-02;S;F;30000,00;1;Bachelors;Clerical;2013-12-19;1-2 Miles;0;0
15924;183;Omar;Wang;1961-12-18;M;M;100000,00;2;High School;Professional;2012-09-14;5-10 Miles;4;1
15670;183;Sergio;Sánchez;1975-01-31;M;M;20000,00;0;Partial College;Manual;2013-12-17;1-2 Miles;1;0
15658;184;Victoria;Rogers;1965-02-12;S;F;10000,00;1;High School;Manual;2013-09-01;2-5 Miles;1;0
16295;184;Roger;Xu;1974-11-10;S;M;30000,00;2;Partial College;Clerical;2013-03-17;0-1 Miles;2;1
16580;184;Dawn;Chen;1960-01-01;M;F;100000,00;3;High School;Professional;2012-12-16;2-5 Miles;2;0
16576;184;Corey;Beck;1952-04-10;S;M;90000,00;5;Partial College;Professional;2014-01-06;10+ Miles;2;1
17211;184;Virginia;Rodriguez;1959-03-11;M;F;100000,00;3;Bachelors;Management;2013-02-14;10+ Miles;3;1
17754;184;Stephanie;King;1971-07-13;S;F;30000,00;3;Bachelors;Clerical;2012-08-16;0-1 Miles;0;1
17805;184;Carlos;Young;1970-01-02;S;M;20000,00;2;High School;Manual;2013-05-30;0-1 Miles;2;1
17878;184;Gabrielle;Sanders;1972-04-07;M;F;10000,00;1;Bachelors;Manual;2013-11-07;0-1 Miles;0;1
17956;184;Jaime;Gomez;1981-09-23;S;M;30000,00;0;Bachelors;Clerical;2011-01-20;0-1 Miles;0;1
18163;184;Gabriel;Zhang;1958-08-11;M;M;100000,00;3;Bachelors;Management;2011-11-12;2-5 Miles;3;1
19045;184;Ross;Rodriguez;1952-01-31;S;M;90000,00;5;Partial College;Professional;2013-05-27;10+ Miles;2;1
18623;184;Anne;Torres;1978-03-06;M;F;20000,00;0;Partial High School;Manual;2013-08-10;0-1 Miles;2;0
19903;184;Marcus;Nelson;1962-06-03;S;M;100000,00;2;High School;Professional;2012-11-28;5-10 Miles;4;1
19295;184;Katelyn;Green;1975-01-23;S;F;10000,00;2;High School;Manual;2012-06-11;0-1 Miles;1;1
19313;184;Charles;Baker;1972-09-07;S;M;10000,00;3;High School;Manual;2012-06-27;0-1 Miles;1;1
19423;184;Maria;Price;1976-02-04;S;F;20000,00;0;Partial College;Manual;2012-10-17;2-5 Miles;1;0
19489;184;Alexandra;Patterson;1969-08-05;S;F;30000,00;2;Partial College;Clerical;2013-08-29;0-1 Miles;2;1
13605;184;Gerrit;Straatsma;1955-05-18;M;M;80000,00;5;High School;Management;2012-01-21;5-10 Miles;3;0
15450;184;Marshall;Black;1941-12-08;M;M;10000,00;1;Graduate Degree;Clerical;2013-03-01;0-1 Miles;0;1
14716;184;Shannon;Zhou;1982-05-28;S;F;40000,00;2;Partial College;Clerical;2012-04-09;0-1 Miles;1;1
12717;184;Hannah;Wood;1979-12-05;M;F;30000,00;0;Partial College;Clerical;2011-10-21;0-1 Miles;1;0
12308;184;Margaret;He;1970-10-19;M;F;100000,00;3;High School;Professional;2011-06-03;10+ Miles;2;1
12368;184;Rodney;Rubio;1978-12-20;S;M;10000,00;0;Partial High School;Manual;2013-11-27;1-2 Miles;2;0
11587;184;Kevin;Bryant;1975-10-18;S;M;30000,00;2;Partial College;Clerical;2012-11-29;0-1 Miles;2;1
11425;184;Ariana;Gray;1965-08-02;M;F;90000,00;4;High School;Professional;2012-11-22;10+ Miles;2;1
11378;184;Shannon;Liang;1965-11-19;S;F;10000,00;1;High School;Manual;2012-10-17;2-5 Miles;1;0
28722;184;Carmen;Stone;1979-05-22;S;F;20000,00;0;Partial High School;Manual;2013-07-24;1-2 Miles;2;0
28496;184;Adam;Shan;1971-08-05;S;M;10000,00;1;High School;Manual;2013-08-10;2-5 Miles;1;1
28708;184;Darryl;Sun;1962-09-05;S;M;20000,00;2;Partial College;Manual;2012-04-07;0-1 Miles;1;0
27950;184;Shannon;Sanz;1957-10-26;M;M;80000,00;4;Partial College;Professional;2013-11-06;10+ Miles;2;1
28414;184;Bradley;Luo;1983-12-18;S;M;30000,00;3;Partial College;Clerical;2011-05-21;0-1 Miles;2;0
